"Date","Time","Open","High","Low","Close","Up","Down"
03/26/2026,03:12:30,6612.75,6613.50,6612.25,6612.50,20,31
03/26/2026,03:13:00,6611.75,6613.75,6611.25,6612.00,65,38
03/26/2026,03:13:30,6612.00,6613.25,6612.00,6612.00,30,30
03/26/2026,03:14:00,6612.00,6612.75,6611.75,6612.25,13,20
03/26/2026,03:14:30,6612.00,6612.00,6611.50,6611.75,9,23
03/26/2026,03:15:00,6612.00,6613.00,6612.00,6612.50,11,7
03/26/2026,03:15:30,6612.25,6612.75,6612.25,6612.25,15,8
03/26/2026,03:16:00,6612.00,6613.00,6612.00,6613.00,20,24
03/26/2026,03:16:30,6613.25,6613.50,6612.00,6612.75,33,12
03/26/2026,03:17:00,6613.00,6613.00,6610.50,6611.00,14,39
03/26/2026,03:17:30,6611.00,6611.25,6610.00,6610.50,14,48
03/26/2026,03:18:00,6610.25,6613.25,6610.25,6612.50,51,48
03/26/2026,03:18:30,6612.50,6612.75,6611.25,6611.75,33,93
03/26/2026,03:19:00,6611.50,6611.75,6611.50,6611.50,5,7
03/26/2026,03:19:30,6611.50,6612.50,6611.50,6612.25,25,10
03/26/2026,03:20:00,6612.25,6612.50,6611.75,6611.75,3,20
03/26/2026,03:20:30,6611.75,6611.75,6600.00,6607.25,685,1130
03/26/2026,03:21:00,6607.00,6608.50,6604.50,6607.75,237,279
03/26/2026,03:21:30,6608.00,6609.00,6607.00,6608.25,93,78
03/26/2026,03:22:00,6608.25,6611.50,6608.00,6611.50,111,37
03/26/2026,03:22:30,6611.75,6615.25,6611.75,6614.50,178,148
03/26/2026,03:23:00,6614.25,6617.50,6614.25,6616.75,215,101
03/26/2026,03:23:30,6617.00,6620.00,6616.50,6618.00,287,319
03/26/2026,03:24:00,6618.00,6618.50,6616.75,6617.00,33,57
03/26/2026,03:24:30,6617.50,6617.50,6616.25,6617.00,27,37
03/26/2026,03:25:00,6617.00,6617.00,6615.00,6615.25,21,43
03/26/2026,03:25:30,6615.25,6615.75,6614.75,6615.50,25,16
03/26/2026,03:26:00,6615.25,6616.00,6615.00,6615.25,19,17
03/26/2026,03:26:30,6615.00,6615.25,6612.75,6615.25,32,66
03/26/2026,03:27:00,6614.75,6615.00,6614.25,6614.25,13,21
03/26/2026,03:27:30,6614.50,6615.00,6613.50,6613.75,38,32
03/26/2026,03:28:00,6614.00,6614.00,6613.00,6613.50,14,6
03/26/2026,03:28:30,6613.75,6614.00,6611.50,6613.00,49,59
03/26/2026,03:29:00,6613.25,6613.25,6611.25,6611.75,14,31
03/26/2026,03:29:30,6611.75,6612.50,6611.50,6612.50,26,12
03/26/2026,03:30:00,6612.50,6613.00,6612.25,6612.50,15,14
03/26/2026,03:30:30,6612.25,6612.25,6611.50,6612.00,12,27
03/26/2026,03:31:00,6612.00,6612.50,6611.50,6612.50,52,24
03/26/2026,03:31:30,6612.25,6612.25,6610.25,6610.75,18,43
03/26/2026,03:32:00,6611.00,6611.00,6610.00,6610.25,13,25
03/26/2026,03:32:30,6610.25,6610.25,6609.00,6609.25,25,38
03/26/2026,03:33:00,6609.75,6610.50,6609.25,6609.50,23,25
03/26/2026,03:33:30,6609.50,6610.25,6609.25,6610.00,31,23
03/26/2026,03:34:00,6610.00,6611.00,6609.50,6611.00,32,14
03/26/2026,03:34:30,6610.75,6611.25,6610.25,6611.00,12,21
03/26/2026,03:35:00,6610.75,6611.50,6610.50,6611.25,15,20
03/26/2026,03:35:30,6611.50,6613.00,6611.25,6611.50,21,23
03/26/2026,03:36:00,6611.50,6613.00,6611.50,6613.00,37,11
03/26/2026,03:36:30,6612.75,6613.00,6611.75,6611.75,19,40
03/26/2026,03:37:00,6611.75,6612.75,6611.00,6612.75,15,17
03/26/2026,03:37:30,6612.75,6614.00,6612.75,6614.00,30,33
03/26/2026,03:38:00,6614.00,6615.25,6614.00,6614.75,40,16
03/26/2026,03:38:30,6615.00,6616.00,6615.00,6616.00,39,14
03/26/2026,03:39:00,6615.50,6616.25,6615.25,6615.75,40,35
03/26/2026,03:39:30,6615.75,6616.25,6615.00,6616.00,55,36
03/26/2026,03:40:00,6615.75,6616.25,6615.25,6616.00,36,14
03/26/2026,03:40:30,6616.00,6617.50,6616.00,6616.50,47,16
03/26/2026,03:41:00,6616.25,6617.50,6616.00,6616.00,41,41
03/26/2026,03:41:30,6616.25,6616.25,6614.25,6615.25,35,40
03/26/2026,03:42:00,6615.25,6615.25,6614.50,6614.50,8,22
03/26/2026,03:42:30,6614.50,6615.00,6613.00,6613.25,42,41
03/26/2026,03:43:00,6613.75,6614.50,6612.50,6612.50,17,37
03/26/2026,03:43:30,6612.25,6612.75,6611.75,6612.75,17,17
03/26/2026,03:44:00,6613.00,6613.25,6612.50,6612.75,22,8
03/26/2026,03:44:30,6612.50,6612.50,6612.00,6612.50,5,36
03/26/2026,03:45:00,6612.75,6613.25,6611.75,6613.00,48,50
03/26/2026,03:45:30,6613.25,6616.25,6613.25,6616.00,95,35
03/26/2026,03:46:00,6616.25,6617.50,6616.00,6616.50,39,46
03/26/2026,03:46:30,6616.75,6616.75,6615.75,6616.00,47,54
03/26/2026,03:47:00,6616.00,6616.00,6614.50,6615.25,15,28
03/26/2026,03:47:30,6615.00,6615.00,6613.25,6613.25,9,69
03/26/2026,03:48:00,6613.75,6615.25,6613.75,6614.50,23,5
03/26/2026,03:48:30,6614.25,6615.00,6614.25,6615.00,27,12
03/26/2026,03:49:00,6615.00,6616.50,6615.00,6616.50,23,0
03/26/2026,03:49:30,6616.25,6616.75,6615.75,6616.25,23,15
03/26/2026,03:50:00,6616.25,6617.25,6616.25,6616.75,16,24
03/26/2026,03:50:30,6616.50,6617.50,6616.50,6617.25,57,19
03/26/2026,03:51:00,6617.25,6617.50,6616.00,6616.25,28,40
03/26/2026,03:51:30,6616.50,6617.00,6615.25,6615.50,56,64
03/26/2026,03:52:00,6616.00,6616.25,6614.25,6614.75,34,55
03/26/2026,03:52:30,6614.75,6615.50,6614.00,6615.50,53,17
03/26/2026,03:53:00,6615.25,6615.75,6614.50,6614.75,16,27
03/26/2026,03:53:30,6614.75,6615.50,6614.50,6614.75,34,26
03/26/2026,03:54:00,6615.00,6615.25,6614.25,6614.50,11,14
03/26/2026,03:54:30,6614.25,6615.25,6613.50,6615.25,34,39
03/26/2026,03:55:00,6615.50,6615.75,6615.00,6615.00,17,13
03/26/2026,03:55:30,6615.25,6616.00,6614.75,6615.25,33,57
03/26/2026,03:56:00,6615.50,6615.75,6614.75,6615.25,17,17
03/26/2026,03:56:30,6615.50,6616.00,6615.50,6616.00,22,17
03/26/2026,03:57:00,6616.00,6616.25,6614.00,6614.75,29,53
03/26/2026,03:57:30,6614.75,6615.25,6614.25,6614.25,17,40
03/26/2026,03:58:00,6614.25,6614.25,6613.25,6613.75,33,22
03/26/2026,03:58:30,6613.75,6614.25,6613.25,6614.00,31,10
03/26/2026,03:59:00,6613.75,6614.50,6613.75,6613.75,31,13
03/26/2026,03:59:30,6614.00,6614.50,6613.25,6614.00,41,21
03/26/2026,04:00:00,6614.25,6614.75,6614.00,6614.50,34,27
03/26/2026,04:00:30,6614.50,6618.50,6614.25,6617.00,225,126
03/26/2026,04:01:00,6617.00,6619.00,6615.75,6617.50,137,105
03/26/2026,04:01:30,6617.25,6619.25,6616.25,6619.00,131,95
03/26/2026,04:02:00,6619.00,6619.25,6616.50,6616.75,65,47
03/26/2026,04:02:30,6617.00,6617.00,6614.75,6615.25,43,56
03/26/2026,04:03:00,6615.50,6617.25,6615.00,6616.50,63,38
03/26/2026,04:03:30,6616.75,6616.75,6615.00,6615.25,83,76
03/26/2026,04:04:00,6615.50,6617.00,6615.00,6617.00,62,29
03/26/2026,04:04:30,6617.00,6617.50,6616.25,6617.00,55,44
03/26/2026,04:05:00,6616.75,6618.00,6616.50,6617.50,76,42
03/26/2026,04:05:30,6617.75,6618.50,6616.00,6616.75,96,86
03/26/2026,04:06:00,6616.75,6617.25,6616.00,6616.00,39,45
03/26/2026,04:06:30,6616.00,6618.00,6616.00,6618.00,137,115
03/26/2026,04:07:00,6618.00,6622.25,6618.00,6620.50,304,281
03/26/2026,04:07:30,6620.25,6622.25,6619.50,6621.75,259,140
03/26/2026,04:08:00,6621.50,6622.75,6621.25,6621.75,93,78
03/26/2026,04:08:30,6621.75,6621.75,6619.50,6620.25,81,87
03/26/2026,04:09:00,6620.25,6621.50,6619.75,6620.75,107,85
03/26/2026,04:09:30,6620.75,6621.50,6620.00,6620.25,77,102
03/26/2026,04:10:00,6620.00,6620.00,6615.75,6616.50,69,158
03/26/2026,04:10:30,6616.25,6617.50,6615.25,6615.50,74,70
03/26/2026,04:11:00,6615.25,6616.75,6615.25,6615.50,56,49
03/26/2026,04:11:30,6616.00,6616.00,6614.75,6615.75,51,45
03/26/2026,04:12:00,6615.25,6616.75,6614.75,6615.00,32,40
03/26/2026,04:12:30,6614.75,6615.75,6614.25,6614.75,65,117
03/26/2026,04:13:00,6615.25,6615.25,6613.25,6613.50,39,70
03/26/2026,04:13:30,6613.00,6613.75,6610.75,6610.75,86,135
03/26/2026,04:14:00,6611.00,6611.25,6608.25,6608.75,103,264
03/26/2026,04:14:30,6608.25,6608.75,6604.25,6604.75,161,268
03/26/2026,04:15:00,6605.25,6605.75,6604.50,6605.50,105,113
03/26/2026,04:15:30,6605.25,6608.25,6605.25,6606.25,224,256
03/26/2026,04:16:00,6606.25,6607.25,6606.00,6606.50,64,74
03/26/2026,04:16:30,6606.50,6608.00,6606.50,6607.00,88,76
03/26/2026,04:17:00,6607.00,6608.00,6606.25,6607.75,75,96
03/26/2026,04:17:30,6608.00,6609.00,6607.75,6608.50,135,56
03/26/2026,04:18:00,6608.75,6610.75,6608.50,6609.00,101,70
03/26/2026,04:18:30,6609.25,6609.25,6605.00,6606.00,150,198
03/26/2026,04:19:00,6605.75,6608.00,6605.75,6607.00,78,57
03/26/2026,04:19:30,6606.75,6607.00,6605.50,6606.25,55,49
03/26/2026,04:20:00,6606.25,6606.25,6603.25,6605.00,79,181
03/26/2026,04:20:30,6604.75,6606.50,6604.50,6606.50,96,97
03/26/2026,04:21:00,6606.00,6608.00,6605.75,6607.75,80,36
03/26/2026,04:21:30,6607.50,6607.75,6605.50,6605.75,66,69
03/26/2026,04:22:00,6605.75,6607.25,6605.50,6606.00,96,54
03/26/2026,04:22:30,6606.00,6607.50,6605.50,6605.50,28,116
03/26/2026,04:23:00,6605.50,6605.75,6604.00,6605.25,40,78
03/26/2026,04:23:30,6605.50,6608.00,6605.50,6607.75,116,42
03/26/2026,04:24:00,6607.75,6608.25,6606.25,6606.50,81,86
03/26/2026,04:24:30,6606.50,6607.25,6605.25,6605.50,64,86
03/26/2026,04:25:00,6605.75,6606.75,6604.75,6605.50,67,65
03/26/2026,04:25:30,6605.50,6606.50,6604.75,6605.25,68,48
03/26/2026,04:26:00,6605.25,6605.50,6604.00,6605.00,68,75
03/26/2026,04:26:30,6605.25,6608.25,6605.25,6607.75,99,68
03/26/2026,04:27:00,6608.00,6608.25,6606.75,6607.25,84,80
03/26/2026,04:27:30,6607.00,6607.00,6605.50,6606.25,43,126
03/26/2026,04:28:00,6606.25,6607.00,6606.25,6606.75,15,17
03/26/2026,04:28:30,6606.50,6607.50,6605.25,6605.50,52,59
03/26/2026,04:29:00,6605.50,6605.75,6604.00,6604.00,28,80
03/26/2026,04:29:30,6603.75,6604.00,6602.25,6602.75,116,148
03/26/2026,04:30:00,6603.25,6603.75,6601.00,6601.75,89,127
03/26/2026,04:30:30,6601.75,6602.25,6600.50,6601.25,220,182
03/26/2026,04:31:00,6601.25,6602.75,6601.00,6602.00,324,153
03/26/2026,04:31:30,6602.25,6602.75,6601.00,6601.25,135,228
03/26/2026,04:32:00,6601.50,6604.00,6601.25,6602.75,128,82
03/26/2026,04:32:30,6602.50,6604.75,6602.25,6604.00,96,44
03/26/2026,04:33:00,6604.00,6605.50,6604.00,6605.50,48,50
03/26/2026,04:33:30,6605.50,6605.50,6603.75,6604.25,65,51
03/26/2026,04:34:00,6604.50,6605.50,6603.75,6604.25,50,55
03/26/2026,04:34:30,6604.50,6606.75,6604.50,6605.25,74,74
03/26/2026,04:35:00,6605.50,6605.50,6604.00,6605.00,96,87
03/26/2026,04:35:30,6605.00,6606.75,6604.75,6606.00,64,61
03/26/2026,04:36:00,6606.25,6607.00,6604.00,6605.00,86,126
03/26/2026,04:36:30,6605.00,6605.50,6604.50,6605.25,78,65
03/26/2026,04:37:00,6605.00,6606.00,6604.50,6605.00,98,72
03/26/2026,04:37:30,6605.00,6606.00,6604.25,6604.25,59,68
03/26/2026,04:38:00,6604.25,6604.50,6600.50,6601.00,99,161
03/26/2026,04:38:30,6601.00,6602.25,6600.50,6600.75,92,95
03/26/2026,04:39:00,6600.75,6602.25,6600.75,6602.25,67,53
03/26/2026,04:39:30,6602.50,6603.50,6601.75,6602.50,132,128
03/26/2026,04:40:00,6602.50,6603.00,6601.25,6602.25,92,98
03/26/2026,04:40:30,6602.50,6603.75,6601.75,6603.25,105,57
03/26/2026,04:41:00,6603.50,6605.25,6603.50,6605.00,110,36
03/26/2026,04:41:30,6604.75,6605.75,6604.00,6604.00,52,150
03/26/2026,04:42:00,6604.25,6604.50,6603.00,6603.25,60,48
03/26/2026,04:42:30,6603.50,6604.00,6602.75,6604.00,21,28
03/26/2026,04:43:00,6603.50,6605.25,6603.25,6603.50,19,17
03/26/2026,04:43:30,6603.50,6603.50,6601.25,6602.25,58,57
03/26/2026,04:44:00,6602.50,6602.75,6598.75,6599.25,142,653
03/26/2026,04:44:30,6599.50,6599.50,6596.50,6597.00,204,387
03/26/2026,04:45:00,6597.25,6597.25,6595.50,6596.25,152,230
03/26/2026,04:45:30,6596.25,6598.25,6595.25,6597.50,173,180
03/26/2026,04:46:00,6597.25,6597.25,6595.75,6596.75,65,151
03/26/2026,04:46:30,6596.75,6598.75,6596.25,6598.25,130,73
03/26/2026,04:47:00,6598.00,6599.25,6597.50,6598.75,145,97
03/26/2026,04:47:30,6599.00,6600.75,6598.25,6599.75,219,84
03/26/2026,04:48:00,6599.75,6599.75,6597.25,6597.75,49,87
03/26/2026,04:48:30,6597.75,6597.75,6596.00,6596.75,72,50
03/26/2026,04:49:00,6597.25,6597.25,6593.25,6593.75,177,351
03/26/2026,04:49:30,6594.00,6594.75,6593.75,6594.25,85,58
03/26/2026,04:50:00,6594.25,6595.00,6593.75,6594.50,50,50
03/26/2026,04:50:30,6594.50,6596.00,6594.25,6595.75,77,39
03/26/2026,04:51:00,6595.75,6597.50,6595.75,6597.25,81,69
03/26/2026,04:51:30,6597.00,6599.75,6597.00,6599.50,112,58
03/26/2026,04:52:00,6599.25,6599.50,6596.75,6597.50,83,111
03/26/2026,04:52:30,6597.75,6598.00,6597.25,6597.50,36,43
03/26/2026,04:53:00,6597.50,6597.75,6596.25,6597.50,58,98
03/26/2026,04:53:30,6597.50,6598.50,6597.50,6598.25,81,32
03/26/2026,04:54:00,6598.00,6599.50,6597.50,6599.25,83,52
03/26/2026,04:54:30,6599.50,6600.00,6598.25,6599.50,51,47
03/26/2026,04:55:00,6599.50,6600.25,6598.75,6599.00,66,75
03/26/2026,04:55:30,6598.75,6600.50,6598.00,6600.25,61,77
03/26/2026,04:56:00,6600.50,6602.25,6600.50,6602.25,91,50
03/26/2026,04:56:30,6602.25,6603.50,6601.50,6603.25,107,57
03/26/2026,04:57:00,6603.50,6604.50,6603.00,6603.75,107,80
03/26/2026,04:57:30,6603.75,6604.00,6602.75,6603.50,62,85
03/26/2026,04:58:00,6603.50,6603.50,6602.50,6602.50,34,31
03/26/2026,04:58:30,6602.75,6603.50,6602.00,6603.50,137,51
03/26/2026,04:59:00,6603.25,6603.50,6601.25,6601.50,62,104
03/26/2026,04:59:30,6602.00,6602.50,6601.50,6602.25,63,35
03/26/2026,05:00:00,6602.00,6602.50,6601.50,6602.00,58,76
03/26/2026,05:00:30,6602.00,6602.75,6600.25,6600.25,144,122
03/26/2026,05:01:00,6600.25,6600.50,6595.75,6596.00,258,311
03/26/2026,05:01:30,6595.75,6597.00,6594.25,6595.25,230,309
03/26/2026,05:02:00,6595.50,6596.25,6594.50,6594.50,50,113
03/26/2026,05:02:30,6595.00,6598.00,6595.00,6598.00,182,72
03/26/2026,05:03:00,6598.25,6598.50,6596.25,6597.50,115,132
03/26/2026,05:03:30,6597.50,6597.75,6595.00,6596.75,65,107
03/26/2026,05:04:00,6596.75,6596.75,6592.75,6594.50,94,198
03/26/2026,05:04:30,6594.50,6596.75,6594.25,6596.50,77,77
03/26/2026,05:05:00,6596.75,6599.00,6596.75,6598.50,167,130
03/26/2026,05:05:30,6598.50,6602.25,6597.75,6600.00,254,173
03/26/2026,05:06:00,6600.00,6603.00,6600.00,6602.50,327,115
03/26/2026,05:06:30,6602.50,6602.50,6599.25,6600.50,120,147
03/26/2026,05:07:00,6600.50,6602.00,6600.50,6601.75,36,36
03/26/2026,05:07:30,6601.50,6602.50,6601.00,6601.25,49,53
03/26/2026,05:08:00,6601.50,6601.75,6599.75,6601.50,95,131
03/26/2026,05:08:30,6601.75,6602.50,6600.25,6600.25,59,206
03/26/2026,05:09:00,6600.25,6600.25,6596.75,6597.00,79,223
03/26/2026,05:09:30,6597.00,6597.25,6596.25,6597.00,85,75
03/26/2026,05:10:00,6597.25,6598.75,6597.00,6598.50,69,42
03/26/2026,05:10:30,6598.50,6600.00,6598.50,6599.50,105,54
03/26/2026,05:11:00,6599.50,6602.25,6599.00,6601.75,99,31
03/26/2026,05:11:30,6602.00,6603.50,6601.50,6603.00,89,53
03/26/2026,05:12:00,6602.75,6603.25,6600.25,6600.25,156,178
03/26/2026,05:12:30,6600.25,6600.25,6599.25,6599.25,58,100
03/26/2026,05:13:00,6599.00,6599.00,6596.75,6598.00,67,109
03/26/2026,05:13:30,6598.00,6599.00,6596.25,6596.25,106,150
03/26/2026,05:14:00,6596.25,6598.00,6595.75,6597.50,121,84
03/26/2026,05:14:30,6597.50,6599.25,6597.25,6597.75,72,48
03/26/2026,05:15:00,6597.50,6598.25,6596.00,6596.50,34,52
03/26/2026,05:15:30,6596.25,6596.50,6595.00,6595.25,54,124
03/26/2026,05:16:00,6595.75,6596.25,6594.75,6595.75,56,73
03/26/2026,05:16:30,6596.00,6596.50,6594.75,6596.00,53,60
03/26/2026,05:17:00,6596.00,6596.50,6595.25,6595.25,45,63
03/26/2026,05:17:30,6595.25,6596.50,6594.25,6595.75,84,70
03/26/2026,05:18:00,6595.75,6596.75,6595.75,6595.75,84,40
03/26/2026,05:18:30,6595.75,6596.00,6594.25,6595.00,78,121
03/26/2026,05:19:00,6595.00,6596.00,6593.25,6594.25,72,76
03/26/2026,05:19:30,6594.50,6596.00,6594.00,6595.25,113,64
03/26/2026,05:20:00,6595.00,6595.25,6594.25,6595.00,52,48
03/26/2026,05:20:30,6595.00,6596.50,6595.00,6596.00,86,40
03/26/2026,05:21:00,6595.75,6597.50,6595.50,6595.75,79,77
03/26/2026,05:21:30,6595.75,6596.50,6595.00,6596.25,71,55
03/26/2026,05:22:00,6596.25,6596.50,6594.00,6594.50,25,61
03/26/2026,05:22:30,6594.75,6595.50,6594.50,6594.75,51,34
03/26/2026,05:23:00,6595.00,6596.50,6595.00,6596.25,148,86
03/26/2026,05:23:30,6596.25,6596.25,6593.00,6593.25,58,91
03/26/2026,05:24:00,6593.50,6594.25,6592.00,6594.25,142,139
03/26/2026,05:24:30,6594.50,6594.50,6593.00,6593.00,62,85
03/26/2026,05:25:00,6592.75,6593.00,6591.75,6592.25,143,138
03/26/2026,05:25:30,6592.00,6593.75,6591.75,6592.75,62,105
03/26/2026,05:26:00,6592.50,6593.00,6591.75,6591.75,30,57
03/26/2026,05:26:30,6592.00,6593.00,6592.00,6592.00,92,38
03/26/2026,05:27:00,6592.00,6593.25,6590.75,6593.25,112,144
03/26/2026,05:27:30,6592.75,6594.25,6592.50,6594.00,145,107
03/26/2026,05:28:00,6594.25,6595.00,6593.50,6594.00,112,116
03/26/2026,05:28:30,6594.00,6594.25,6593.25,6594.00,42,104
03/26/2026,05:29:00,6594.00,6594.25,6591.50,6592.00,68,134
03/26/2026,05:29:30,6591.75,6591.75,6590.25,6590.50,87,136
03/26/2026,05:30:00,6590.75,6591.75,6589.25,6590.75,300,317
03/26/2026,05:30:30,6590.25,6590.50,6581.50,6582.25,337,716
03/26/2026,05:31:00,6582.50,6585.50,6582.50,6584.00,409,280
03/26/2026,05:31:30,6583.75,6584.25,6582.25,6582.75,175,288
03/26/2026,05:32:00,6583.00,6585.25,6581.75,6584.75,270,90
03/26/2026,05:32:30,6584.50,6585.00,6583.25,6583.75,118,113
03/26/2026,05:33:00,6583.25,6585.00,6581.25,6583.50,245,303
03/26/2026,05:33:30,6583.50,6585.75,6583.50,6584.00,186,162
03/26/2026,05:34:00,6583.75,6584.50,6582.75,6584.50,169,102
03/26/2026,05:34:30,6584.50,6586.50,6584.50,6585.75,118,80
03/26/2026,05:35:00,6585.75,6586.75,6584.50,6584.50,99,104
03/26/2026,05:35:30,6584.50,6585.50,6583.75,6584.50,118,115
03/26/2026,05:36:00,6584.50,6586.50,6584.25,6585.25,109,75
03/26/2026,05:36:30,6585.25,6586.25,6584.50,6585.75,115,110
03/26/2026,05:37:00,6585.50,6587.00,6583.50,6587.00,195,112
03/26/2026,05:37:30,6587.00,6588.25,6585.25,6585.75,180,84
03/26/2026,05:38:00,6586.00,6586.50,6585.25,6585.75,36,60
03/26/2026,05:38:30,6585.75,6586.50,6585.75,6586.50,123,39
03/26/2026,05:39:00,6586.50,6586.50,6584.75,6585.25,35,34
03/26/2026,05:39:30,6585.25,6585.50,6584.25,6585.25,101,55
03/26/2026,05:40:00,6585.25,6586.25,6584.25,6585.50,64,66
03/26/2026,05:40:30,6585.50,6588.50,6585.50,6587.00,166,89
03/26/2026,05:41:00,6586.75,6587.75,6586.00,6586.50,95,71
03/26/2026,05:41:30,6586.00,6587.00,6585.25,6586.75,93,100
03/26/2026,05:42:00,6586.50,6587.00,6585.50,6587.00,38,62
03/26/2026,05:42:30,6587.00,6587.25,6585.50,6586.00,52,51
03/26/2026,05:43:00,6585.75,6588.00,6585.50,6587.75,75,24
03/26/2026,05:43:30,6588.00,6589.75,6587.75,6588.25,103,89
03/26/2026,05:44:00,6588.50,6588.75,6587.00,6587.00,30,107
03/26/2026,05:44:30,6587.25,6588.00,6586.50,6588.00,167,139
03/26/2026,05:45:00,6588.00,6589.50,6587.25,6587.50,119,94
03/26/2026,05:45:30,6587.75,6589.25,6586.75,6587.00,159,134
03/26/2026,05:46:00,6587.00,6587.25,6585.25,6587.25,253,93
03/26/2026,05:46:30,6587.00,6587.00,6585.75,6585.75,32,50
03/26/2026,05:47:00,6586.00,6586.25,6584.75,6585.75,44,83
03/26/2026,05:47:30,6586.00,6590.25,6586.00,6589.25,190,59
03/26/2026,05:48:00,6589.25,6589.50,6587.00,6588.00,109,107
03/26/2026,05:48:30,6588.00,6588.25,6585.50,6587.25,107,105
03/26/2026,05:49:00,6587.50,6587.75,6585.50,6586.00,77,116
03/26/2026,05:49:30,6586.25,6586.25,6585.50,6586.25,69,64
03/26/2026,05:50:00,6586.00,6586.00,6585.00,6585.50,70,88
03/26/2026,05:50:30,6585.50,6587.00,6585.25,6587.00,134,68
03/26/2026,05:51:00,6587.25,6589.25,6587.25,6588.75,172,75
03/26/2026,05:51:30,6588.75,6590.00,6588.75,6589.75,87,89
03/26/2026,05:52:00,6589.75,6590.75,6589.50,6590.00,72,115
03/26/2026,05:52:30,6590.25,6591.25,6590.00,6590.25,98,55
03/26/2026,05:53:00,6590.50,6591.75,6590.00,6590.00,103,90
03/26/2026,05:53:30,6590.00,6590.00,6588.75,6589.50,51,61
03/26/2026,05:54:00,6589.75,6590.25,6589.00,6589.25,56,33
03/26/2026,05:54:30,6589.50,6590.00,6589.00,6589.00,36,34
03/26/2026,05:55:00,6589.25,6591.00,6589.25,6591.00,58,15
03/26/2026,05:55:30,6591.25,6591.25,6590.50,6590.75,23,29
03/26/2026,05:56:00,6591.25,6593.00,6591.25,6592.00,82,46
03/26/2026,05:56:30,6591.50,6592.75,6591.00,6592.25,52,24
03/26/2026,05:57:00,6592.00,6592.75,6591.50,6591.75,90,63
03/26/2026,05:57:30,6591.75,6592.50,6591.50,6591.75,29,57
03/26/2026,05:58:00,6592.00,6592.75,6591.50,6592.25,60,27
03/26/2026,05:58:30,6592.50,6593.25,6592.00,6592.50,95,99
03/26/2026,05:59:00,6592.50,6592.75,6591.75,6592.50,48,30
03/26/2026,05:59:30,6592.50,6592.50,6591.25,6591.75,31,52
03/26/2026,06:00:00,6592.00,6592.25,6590.50,6590.75,46,67
03/26/2026,06:00:30,6590.75,6591.50,6589.75,6590.25,123,99
03/26/2026,06:01:00,6590.25,6590.25,6588.50,6589.25,74,99
03/26/2026,06:01:30,6589.25,6589.50,6587.50,6587.75,56,127
03/26/2026,06:02:00,6587.75,6588.50,6586.00,6588.50,122,111
03/26/2026,06:02:30,6588.75,6590.25,6588.25,6589.75,91,90
03/26/2026,06:03:00,6590.00,6590.25,6589.25,6589.75,46,56
03/26/2026,06:03:30,6590.00,6590.50,6589.50,6590.00,47,35
03/26/2026,06:04:00,6590.00,6590.75,6589.50,6590.00,52,32
03/26/2026,06:04:30,6590.00,6591.50,6589.25,6591.00,129,61
03/26/2026,06:05:00,6590.50,6595.00,6590.00,6592.75,229,91
03/26/2026,06:05:30,6592.50,6594.50,6592.50,6593.75,177,179
03/26/2026,06:06:00,6594.25,6600.25,6594.00,6597.25,437,278
03/26/2026,06:06:30,6597.50,6597.50,6595.25,6595.75,200,159
03/26/2026,06:07:00,6595.75,6596.50,6594.50,6595.50,76,122
03/26/2026,06:07:30,6595.50,6595.75,6593.75,6594.75,106,54
03/26/2026,06:08:00,6595.00,6596.00,6594.25,6595.50,52,42
03/26/2026,06:08:30,6595.50,6596.50,6595.50,6596.00,77,63
03/26/2026,06:09:00,6596.50,6597.00,6594.50,6594.75,46,109
03/26/2026,06:09:30,6594.50,6595.75,6594.00,6595.75,69,39
03/26/2026,06:10:00,6596.00,6597.00,6595.75,6596.00,51,44
03/26/2026,06:10:30,6596.00,6596.50,6596.00,6596.50,44,10
03/26/2026,06:11:00,6596.25,6597.25,6596.00,6597.25,42,41
03/26/2026,06:11:30,6597.00,6597.00,6596.00,6596.50,19,20
03/26/2026,06:12:00,6596.25,6597.75,6596.25,6597.50,62,60
03/26/2026,06:12:30,6597.25,6597.25,6595.75,6597.00,30,58
03/26/2026,06:13:00,6596.75,6597.25,6594.75,6595.75,75,128
03/26/2026,06:13:30,6595.50,6596.50,6595.25,6596.25,65,46
03/26/2026,06:14:00,6596.25,6597.50,6596.00,6597.00,50,40
03/26/2026,06:14:30,6597.00,6597.00,6596.25,6596.50,33,44
03/26/2026,06:15:00,6596.50,6597.75,6596.25,6597.50,83,25
03/26/2026,06:15:30,6597.75,6599.50,6597.75,6598.75,183,119
03/26/2026,06:16:00,6599.00,6599.25,6598.25,6598.75,56,45
03/26/2026,06:16:30,6599.25,6600.00,6598.50,6598.50,80,94
03/26/2026,06:17:00,6598.50,6600.75,6598.00,6600.25,129,65
03/26/2026,06:17:30,6599.50,6600.50,6598.25,6598.50,76,65
03/26/2026,06:18:00,6598.50,6598.50,6596.50,6597.00,63,151
03/26/2026,06:18:30,6597.00,6597.00,6595.25,6595.50,50,83
03/26/2026,06:19:00,6595.50,6596.00,6594.75,6595.00,51,59
03/26/2026,06:19:30,6595.00,6596.75,6594.75,6596.25,58,36
03/26/2026,06:20:00,6596.25,6597.00,6595.25,6595.25,52,129
03/26/2026,06:20:30,6595.25,6596.50,6594.75,6596.50,85,168
